sample_idx,phenotype,T1_Pred,T1_True,T2_Pred,T2_True,T3_Pred,T3_True,T4_Pred,T4_True,T5_Pred,T5_True,T6_Pred,T6_True,T7_Pred,T7_True,T8_Pred,T8_True,T9_Pred,T9_True,T10_Pred,T10_True,T11_Pred,T11_True,T12_Pred,T12_True,T13_Pred,T13_True,T14_Pred,T14_True,T15_Pred,T15_True
53,sim_pheno,0.7520025968551636,1.089950442314148,1.5071524381637573,1.7808178663253784,2.6802728176116943,2.8651721477508545,4.308159828186035,4.501935005187988,6.518183708190918,6.832395553588867,9.409930229187012,9.888895988464355,12.907299995422363,13.492960929870605,16.661333084106445,17.245824813842773,20.113067626953125,20.680166244506836,22.830291748046875,23.470937728881836,24.84966278076172,25.527860641479492,26.27072525024414,26.937402725219727,27.267066955566406,27.85576057434082,27.855579376220703,28.4345703125,28.213544845581055,28.79178237915039
54,sim_pheno,1.9058884382247925,1.259403109550476,2.4214284420013428,2.0028464794158936,3.352829694747925,3.1380069255828857,4.798212051391602,4.807878494262695,6.908927917480469,7.134390830993652,9.803985595703125,10.141746520996094,13.342337608337402,13.673908233642578,17.180797576904297,17.384140014648438,20.81572151184082,20.851181030273438,23.94792938232422,23.754323959350586,26.394805908203125,25.970129013061523,28.174774169921875,27.544641494750977,29.38728904724121,28.607492446899414,30.202836990356445,29.300321578979492,30.74028968811035,29.741722106933594
55,sim_pheno,1.6792525053024292,1.1088217496871948,2.295560598373413,1.815132975578308,3.329078435897827,2.922713041305542,4.832903861999512,4.588335037231445,6.952483177185059,6.941877365112305,9.809534072875977,9.990546226501465,13.326460838317871,13.523934364318848,17.094871520996094,17.127689361572266,20.518352508544922,20.35444450378418,23.276403427124023,22.923694610595703,25.313976287841797,24.784875869750977,26.75033187866211,26.042774200439453,27.746692657470703,26.85357666015625,28.382003784179688,27.360340118408203,28.841821670532227,27.670997619628906
56,sim_pheno,1.1627110242843628,0.9504698514938354,1.6814030408859253,1.5308293104171753,2.6155927181243896,2.4364535808563232,4.0456647872924805,3.8077123165130615,6.095685958862305,5.792117118835449,8.858890533447266,8.483476638793945,12.288593292236328,11.829543113708496,16.115842819213867,15.567242622375488,19.87196922302246,19.274486541748047,23.043983459472656,22.54241180419922,25.48860740661621,25.13677406311035,27.29877471923828,27.03049659729004,28.59130859375,28.3297119140625,29.44051742553711,29.18359375,29.956605911254883,29.729061126708984
57,sim_pheno,1.3937147855758667,1.2111519575119019,1.9270323514938354,1.9251478910446167,2.8454015254974365,3.020066976547241,4.2499542236328125,4.64463996887207,6.298276901245117,6.940798759460449,9.124817848205566,9.97286605834961,12.649492263793945,13.636383056640625,16.50281524658203,17.61615753173828,20.247371673583984,21.469640731811523,23.479930877685547,24.806846618652344,26.08431053161621,27.428863525390625,28.030826568603516,29.335771560668945,29.42684555053711,30.646060943603516,30.39743423461914,31.51164436340332,31.020782470703125,32.06868362426758
58,sim_pheno,0.7230261564254761,1.1090162992477417,1.416361689567566,1.7815598249435425,2.5391719341278076,2.820996046066284,4.13802433013916,4.370213508605957,6.342557907104492,6.558680534362793,9.270567893981934,9.426962852478027,12.858409881591797,12.8383150100708,16.651262283325195,16.456653594970703,20.08091163635254,19.857044219970703,22.83477783203125,22.707914352416992,24.888803482055664,24.87807846069336,26.33081817626953,26.41172218322754,27.320894241333008,27.439495086669922,27.89262580871582,28.10397720336914,28.200510025024414,28.523662567138672
59,sim_pheno,1.485451579093933,1.0821703672409058,2.030834913253784,1.7744520902633667,2.9823968410491943,2.8630082607269287,4.4305315017700195,4.505914688110352,6.503628730773926,6.838136672973633,9.335916519165039,9.876425743103027,12.903011322021484,13.42049503326416,16.717191696166992,17.05873680114746,20.395404815673828,20.33527374267578,23.531715393066406,22.95589828491211,25.994367599487305,24.86003875732422,27.83622932434082,26.149194717407227,29.140283584594727,26.98076629638672,30.009916305541992,27.500551223754883,30.53462791442871,27.819087982177734
60,sim_pheno,0.8256615400314331,1.127933382987976,1.4133127927780151,1.743935465812683,2.3536040782928467,2.663205862045288,3.7236125469207764,3.9937798976898193,5.665226936340332,5.836923599243164,8.282364845275879,8.24059009552002,11.508004188537598,11.140063285827637,15.064207077026367,14.32590103149414,18.502304077148438,17.48659324645996,21.42656898498535,20.32012367248535,23.732501983642578,22.638660430908203,25.41752815246582,24.39814567565918,26.61102867126465,25.658544540405273,27.42244529724121,26.52458953857422,27.967872619628906,27.102771759033203
61,sim_pheno,1.5523136854171753,1.1906813383102417,2.1353366374969482,1.9020384550094604,3.1935946941375732,2.9924046993255615,4.771184921264648,4.601104736328125,6.992607116699219,6.845658302307129,9.954170227050781,9.745097160339355,13.610620498657227,13.139228820800781,17.633119583129883,16.68311309814453,21.35598373413086,19.96785545349121,24.44818878173828,22.692901611328125,26.792844772338867,24.75322151184082,28.470888137817383,26.20425033569336,29.6064510345459,27.17584991455078,30.341779708862305,27.80462074279785,30.816770553588867,28.202598571777344
62,sim_pheno,0.7708700895309448,1.3260782957077026,1.5219095945358276,2.0808465480804443,2.714252233505249,3.2192723751068115,4.355710029602051,4.877048492431641,6.580195426940918,7.171517372131348,9.493907928466797,10.133553504943848,12.951460838317871,13.631640434265137,16.669754028320312,17.353490829467773,20.083173751831055,20.898618698120117,22.751724243164062,23.936803817749023,24.642133712768555,26.31352996826172,25.94696044921875,28.043542861938477,26.846111297607422,29.237857818603516,27.375682830810547,30.032516479492188,27.73994255065918,30.548370361328125
63,sim_pheno,1.201180338859558,0.9710625410079956,1.944442629814148,1.6180428266525269,3.1080777645111084,2.6529204845428467,4.730335235595703,4.241094589233398,6.952763557434082,6.5298357009887695,9.903620719909668,9.546060562133789,13.48399543762207,13.08481216430664,17.308570861816406,16.712053298950195,20.7777099609375,19.950029373168945,23.545440673828125,22.502727508544922,25.54706382751465,24.325075149536133,26.931638717651367,25.53586196899414,27.85169792175293,26.302391052246094,28.377092361450195,26.772930145263672,28.707786560058594,27.056324005126953
64,sim_pheno,0.8616379499435425,0.9907883405685425,1.4074753522872925,1.5842360258102417,2.3352153301239014,2.501983404159546,3.720848798751831,3.8776328563690186,5.701438903808594,5.846092224121094,8.40086841583252,8.483455657958984,11.758743286132812,11.72193431854248,15.457984924316406,15.298376083374023,19.081483840942383,18.813682556152344,22.22486114501953,21.894702911376953,24.710800170898438,24.335290908813477,26.58306312561035,26.11823081970215,27.918148040771484,27.345157623291016,28.802339553833008,28.155128479003906,29.272855758666992,28.67528533935547
65,sim_pheno,0.9265526533126831,1.1910713911056519,1.5123785734176636,1.8562411069869995,2.514244794845581,2.85188364982605,3.9842631816864014,4.290543556213379,6.048616409301758,6.266837120056152,8.778094291687012,8.80111026763916,12.093892097473145,11.77883243560791,15.72103214263916,14.938397407531738,19.171161651611328,17.948074340820312,22.082256317138672,20.534339904785156,24.332855224609375,22.56721305847168,25.94179344177246,24.055988311767578,27.037063598632812,25.09075355529785,27.75931739807129,25.784095764160156,28.23943519592285,26.237337112426758
66,sim_pheno,1.9091538190841675,1.3884018659591675,2.4257161617279053,2.1177737712860107,3.341521978378296,3.195016622543335,4.749126434326172,4.743677139282227,6.8166704177856445,6.885799407958984,9.692106246948242,9.695923805236816,13.353050231933594,13.136785507202148,17.504547119140625,17.011362075805664,21.51468849182129,20.983449935913086,25.003257751464844,24.682355880737305,27.791662216186523,27.831073760986328,29.86191177368164,30.31296157836914,31.300174713134766,32.15324020385742,32.291507720947266,33.456851959228516,32.90846633911133,34.350704193115234
67,sim_pheno,1.2105387449264526,1.1514519453048706,1.8670767545700073,1.884987711906433,2.9315202236175537,3.035207509994507,4.458885192871094,4.764743804931641,6.601937294006348,7.208030700683594,9.509075164794922,10.371811866760254,13.05545425415039,14.03682804107666,16.84758186340332,17.77269744873047,20.351755142211914,21.11577606201172,23.223461151123047,23.776214599609375,25.387235641479492,25.70258331298828,26.92584228515625,27.00408172607422,27.98627471923828,27.842761993408203,28.65361213684082,28.366838455200195,29.07938003540039,28.68805694580078
68,sim_pheno,0.13114343583583832,1.0367287397384644,0.844140887260437,1.6362437009811401,1.9561699628829956,2.54899001121521,3.5080983638763428,3.8940913677215576,5.624482154846191,5.784137725830078,8.402629852294922,8.26952075958252,11.762781143188477,11.26750373840332,15.373592376708984,14.529139518737793,18.697467803955078,17.70223045349121,21.400209426879883,20.470571517944336,23.457338333129883,22.665403366088867,24.92081069946289,24.2772274017334,25.924537658691406,25.395526885986328,26.544946670532227,26.14116859436035,26.942914962768555,26.625246047973633
69,sim_pheno,1.7938250303268433,1.075799822807312,2.3518359661102295,1.7535542249679565,3.3246982097625732,2.8191354274749756,4.793220520019531,4.436673164367676,6.903120040893555,6.765748023986816,9.773624420166016,9.876420974731445,13.278107643127441,13.638574600219727,17.086578369140625,17.678958892822266,20.723373413085938,21.50042152404785,23.84830665588379,24.704286575317383,26.292129516601562,27.12979507446289,28.07591438293457,28.827930450439453,29.32087516784668,29.952775955200195,30.194721221923828,30.670791625976562,30.820966720581055,31.11834144592285
70,sim_pheno,1.3238753080368042,1.0787514448165894,1.9961193799972534,1.7653855085372925,3.040342092514038,2.8448073863983154,4.5472517013549805,4.476422309875488,6.666603088378906,6.802038192749023,9.519887924194336,9.85374641418457,13.020923614501953,13.451248168945312,16.783538818359375,17.193119049072266,20.39779281616211,20.611026763916016,23.43779754638672,23.38192367553711,25.81173324584961,25.41903305053711,27.542335510253906,26.8115177154541,28.780784606933594,27.71663475036621,29.64636993408203,28.285865783691406,30.287174224853516,28.636459350585938
71,sim_pheno,1.8180063962936401,1.3689545392990112,2.3593928813934326,2.1228063106536865,3.2858493328094482,3.251168966293335,4.71036434173584,4.889007568359375,6.799084663391113,7.16337776184082,9.68517017364502,10.134833335876465,13.318587303161621,13.72232437133789,17.341480255126953,17.66276741027832,21.204936981201172,21.565719604492188,24.520055770874023,25.05504608154297,27.15025520324707,27.900136947631836,29.100475311279297,30.050779342651367,30.465700149536133,31.585250854492188,31.419963836669922,32.635528564453125,32.051822662353516,33.3341178894043
72,sim_pheno,1.7851866483688354,1.317942500114441,2.252225637435913,2.0337741374969482,3.095097303390503,3.0978734493255615,4.428885459899902,4.629846572875977,6.4140214920043945,6.736734390258789,9.175641059875488,9.458951950073242,12.650754928588867,12.705984115600586,16.510398864746094,16.229265213012695,20.290098190307617,19.680553436279297,23.51323890686035,22.73865509033203,26.093027114868164,25.216691970825195,28.03266143798828,27.083284378051758,29.43187713623047,28.41339683532715,30.408283233642578,29.324188232421875,31.062864303588867,29.930953979492188
73,sim_pheno,-0.23164667189121246,0.890853762626648,0.504205584526062,1.4406718015670776,1.6265839338302612,2.2969472408294678,3.164808988571167,3.5833966732025146,5.223427772521973,5.415377616882324,7.879472732543945,7.8347296714782715,11.009842872619629,10.7302827835083,14.356858253479004,13.814019203186035,17.4609375,16.715625762939453,19.923404693603516,19.14454460144043,21.713821411132812,20.98650550842285,22.943735122680664,22.28137969970703,23.779743194580078,23.14390754699707,24.25749969482422,23.698015213012695,24.566104888916016,24.045745849609375
74,sim_pheno,1.0498102903366089,0.9183491468429565,1.7302359342575073,1.5143660306930542,2.751133680343628,2.4619901180267334,4.210063934326172,3.914832830429077,6.260130882263184,6.022555351257324,9.017457008361816,8.847600936889648,12.34798812866211,12.25755786895752,15.959582328796387,15.889442443847656,19.485477447509766,19.276819229125977,22.455049514770508,22.066749572753906,24.7318115234375,24.138662338256836,26.365962982177734,25.562068939208984,27.49454689025879,26.4884090423584,28.226816177368164,27.070201873779297,28.69474220275879,27.427473068237305
75,sim_pheno,1.9257324934005737,1.2899101972579956,2.3827311992645264,2.000521421432495,3.254018545150757,3.062054395675659,4.611456871032715,4.597103118896484,6.611123085021973,6.715699195861816,9.349020957946777,9.458857536315918,12.737714767456055,12.73138427734375,16.500179290771484,16.274656295776367,20.083051681518555,19.73012351989746,23.105127334594727,22.772829055786133,25.47132682800293,25.220367431640625,27.210853576660156,27.04983901977539,28.425277709960938,28.343669891357422,29.262229919433594,29.223281860351562,29.827199935913086,29.80535316467285
76,sim_pheno,0.9046200513839722,1.1848944425582886,1.5242794752120972,1.8389052152633667,2.490957021713257,2.8177297115325928,3.893519163131714,4.237192153930664,5.8753156661987305,6.204224586486816,8.526845932006836,8.765120506286621,11.813373565673828,11.841224670410156,15.476000785827637,15.198074340820312,19.04107666015625,18.498517990112305,22.030588150024414,21.427021026611328,24.39011001586914,23.798131942749023,26.1167049407959,25.579626083374023,27.328454971313477,26.844343185424805,28.125457763671875,27.706493377685547,28.614158630371094,28.278076171875
77,sim_pheno,1.7610663175582886,1.4270027875900269,2.3374593257904053,2.185255765914917,3.2997243404388428,3.3048923015594482,4.74681282043457,4.908254623413086,6.840117454528809,7.106376647949219,9.700995445251465,9.946382522583008,13.296417236328125,13.347280502319336,17.25631332397461,17.068147659301758,21.073373794555664,20.75756072998047,24.343122482299805,24.075563430786133,26.92190170288086,26.80760955810547,28.84148406982422,28.898422241210938,30.223386764526367,30.41063117980957,31.185808181762695,31.46024513244629,31.832012176513672,32.16812515258789
78,sim_pheno,2.104337453842163,1.186470866203308,2.7054831981658936,1.8969334363937378,3.699122190475464,2.993232488632202,5.185790061950684,4.629855155944824,7.326613426208496,6.956281661987305,10.259955406188965,10.042924880981445,13.975382804870605,13.783907890319824,18.066715240478516,17.85110092163086,21.991127014160156,21.782360076904297,25.367347717285156,25.1732177734375,27.969390869140625,27.82234001159668,29.891990661621094,29.736406326293945,31.236886978149414,31.042654037475586,32.15768814086914,31.899749755859375,32.76100540161133,32.44771957397461
79,sim_pheno,2.148022413253784,0.9503496885299683,2.7114369869232178,1.6159685850143433,3.68023943901062,2.7052905559539795,5.1628007888793945,4.4171295166015625,7.319655418395996,6.942865371704102,10.30189037322998,10.342973709106445,14.098316192626953,14.396218299865723,18.25638771057129,18.58290672302246,22.229293823242188,22.31362533569336,25.64163589477539,25.225088119506836,28.23879623413086,27.27077293395996,30.152870178222656,28.604413986206055,31.466787338256836,29.43189811706543,32.335693359375,29.92966651916504,32.8605842590332,30.22353744506836
80,sim_pheno,1.8266133069992065,1.237498164176941,2.348834753036499,1.9076822996139526,3.2824323177337646,2.903668165206909,4.70457649230957,4.338216781616211,6.770648956298828,6.313940048217773,9.60129451751709,8.873514175415039,13.117105484008789,11.938935279846191,17.028697967529297,15.282857894897461,20.741031646728516,18.578670501708984,23.87449073791504,21.51775360107422,26.30173110961914,23.913848876953125,28.090776443481445,25.728435516357422,29.358306884765625,27.027376174926758,30.255544662475586,27.920169830322266,30.887466430664062,28.516799926757812
81,sim_pheno,0.5293205976486206,1.0227802991867065,1.143945574760437,1.6301478147506714,2.1591384410858154,2.56244158744812,3.6208980083465576,3.9445903301239014,5.644461631774902,5.891563415527344,8.338112831115723,8.44550609588623,11.585393905639648,11.499687194824219,15.05180549621582,14.77278995513916,18.341320037841797,17.893009185791016,21.048368453979492,20.552616119384766,23.081321716308594,22.611812591552734,24.53313446044922,24.090600967407227,25.544879913330078,25.096155166625977,26.160621643066406,25.754789352416992,26.532432556152344,26.175674438476562
82,sim_pheno,1.0274399518966675,1.319405436515808,1.5700377225875854,1.9841545820236206,2.5492560863494873,2.9506022930145264,3.9921329021453857,4.3179121017456055,6.02535343170166,6.17958927154541,8.75284481048584,8.586313247680664,12.080228805541992,11.49740219116211,15.664731979370117,14.748074531555176,19.00345230102539,18.069353103637695,21.723705291748047,21.16855812072754,23.808605194091797,23.8252010345459,25.313623428344727,25.941761016845703,26.355976104736328,27.53183937072754,27.017181396484375,28.67445945739746,27.45380973815918,29.469579696655273
83,sim_pheno,1.1956785917282104,0.8774679899215698,1.7916783094406128,1.5037983655929565,2.8240087032318115,2.533141851425171,4.321223258972168,4.150460243225098,6.423853874206543,6.520411491394043,9.24771499633789,9.660815238952637,12.678659439086914,13.310245513916016,16.32830047607422,16.956811904907227,19.696813583374023,20.09016990661621,22.383106231689453,22.452003479003906,24.375770568847656,24.062402725219727,25.807199478149414,25.08675765991211,26.851097106933594,25.7098331451416,27.524635314941406,26.078561782836914,28.004405975341797,26.293237686157227
84,sim_pheno,2.1632354259490967,1.5982998609542847,2.6425940990448,2.4015567302703857,3.5572192668914795,3.570319890975952,4.998730659484863,5.22740364074707,7.1387529373168945,7.492505073547363,10.146163940429688,10.438801765441895,13.990752220153809,14.033245086669922,18.202369689941406,18.09078025817871,22.22159767150879,22.288448333740234,25.74633026123047,26.256872177124023,28.522676467895508,29.70148277282715,30.601957321166992,32.4766731262207,32.05512619018555,34.581329345703125,33.030086517333984,36.10540008544922,33.56214141845703,37.172508239746094
85,sim_pheno,1.5676192045211792,1.0296114683151245,2.1326072216033936,1.6556299924850464,3.056783437728882,2.633251905441284,4.445728302001953,4.118019104003906,6.4432525634765625,6.280280113220215,9.185652732849121,9.244057655334473,12.628015518188477,12.98609733581543,16.413389205932617,17.249879837036133,20.17894744873047,21.575401306152344,23.50815200805664,25.476163864135742,26.196012496948242,28.637649536132812,28.253366470336914,30.985549926757812,29.751562118530273,32.61848449707031,30.81515884399414,33.70301818847656,31.479219436645508,34.40143966674805
86,sim_pheno,1.8271034955978394,1.3151472806930542,2.2577579021453857,2.0197980403900146,3.0895469188690186,3.0599048137664795,4.411585807800293,4.544588088989258,6.363701820373535,6.565608024597168,9.054652214050293,9.145928382873535,12.376076698303223,12.183629989624023,15.999476432800293,15.436208724975586,19.47672462463379,18.583600997924805,22.446043014526367,21.3446102142334,24.817413330078125,23.565826416015625,26.586318969726562,25.231603622436523,27.875028610229492,26.41621208190918,28.783567428588867,27.227176666259766,29.425809860229492,27.767988204956055
87,sim_pheno,1.0133370161056519,1.3156193494796753,1.6956738233566284,2.035809278488159,2.7636544704437256,3.111593008041382,4.298288345336914,4.670266151428223,6.428262710571289,6.831598281860352,9.284517288208008,9.65302562713623,12.86263656616211,13.05943775177002,16.693552017211914,16.804790496826172,20.410987854003906,20.521970748901367,23.561397552490234,23.854522705078125,26.03012466430664,26.58067512512207,27.8430118560791,28.648466110229492,29.10618782043457,30.128759384155273,29.929658889770508,31.14515495300293,30.3964786529541,31.82318878173828
88,sim_pheno,1.307625651359558,1.1312884092330933,2.0302484035491943,1.8202990293502808,3.155250310897827,2.888976812362671,4.755385398864746,4.490004539489746,6.984975814819336,6.768091201782227,9.978519439697266,9.782702445983887,13.623970031738281,13.410683631896973,17.514591217041016,17.309579849243164,21.071456909179688,21.02155303955078,24.01312828063965,24.1695613861084,26.24103355407715,26.587818145751953,27.806148529052734,28.308076858520508,28.83993148803711,29.46600341796875,29.459226608276367,30.216705322265625,29.8016300201416,30.691617965698242
89,sim_pheno,1.0407112836837769,1.3563803434371948,1.6079100370407104,2.0694491863250732,2.5891778469085693,3.1150615215301514,4.0597381591796875,4.5985918045043945,6.155508041381836,6.607902526855469,8.995657920837402,9.164689064025879,12.452228546142578,12.171712875366211,16.151487350463867,15.39738941192627,19.676366806030273,18.53340721130371,22.633161544799805,21.303813934326172,24.963581085205078,23.551645278930664,26.664875030517578,25.252910614013672,27.83772850036621,26.473934173583984,28.568252563476562,27.317277908325195,28.95557403564453,27.884431838989258
90,sim_pheno,1.6035078763961792,1.1449803113937378,2.2479207515716553,1.8794316053390503,3.3463943004608154,3.03760027885437,4.945712089538574,4.793343544006348,7.183011054992676,7.302067756652832,10.181894302368164,10.599507331848145,13.871285438537598,14.48842716217041,17.802759170532227,18.529346466064453,21.379270553588867,22.211618423461914,24.240541458129883,25.186738967895508,26.360082626342773,27.36547088623047,27.867204666137695,28.848796844482422,28.89904022216797,29.80921745300293,29.53448486328125,30.411001205444336,29.961854934692383,30.780353546142578
91,sim_pheno,1.1075180768966675,1.24992835521698,1.6919831037521362,1.9262579679489136,2.660872220993042,2.934079885482788,4.094916343688965,4.393186569213867,6.146322250366211,6.419829368591309,8.924838066101074,9.078373908996582,12.335895538330078,12.316018104553223,16.1180477142334,15.92021369934082,19.810121536254883,19.5524845123291,22.931955337524414,22.863937377929688,25.35572052001953,25.618188858032227,27.138439178466797,27.73941993713379,28.413543701171875,29.278371810913086,29.275081634521484,30.347137451171875,29.837493896484375,31.067045211791992
92,sim_pheno,0.057803016155958176,0.9847630262374878,0.7273701429367065,1.5591315031051636,1.7652376890182495,2.4379661083221436,3.2135627269744873,3.741356611251831,5.182259559631348,5.587627410888672,7.758887767791748,8.039648056030273,10.870892524719238,11.031615257263184,14.22249984741211,14.326899528503418,17.39033317565918,17.570789337158203,19.990903854370117,20.429672241210938,21.930923461914062,22.71377182006836,23.279897689819336,24.3997859954834,24.195261001586914,25.57299041748047,24.73993682861328,26.356224060058594,25.066890716552734,26.86475372314453
93,sim_pheno,-0.2787753641605377,0.7926243543624878,0.38899216055870056,1.3024424314498901,1.4414385557174683,2.1113059520721436,2.8998630046844482,3.3507869243621826,4.855525970458984,5.152483940124512,7.359771728515625,7.580148696899414,10.379822731018066,10.537335395812988,13.582991600036621,13.727075576782227,16.51793670654297,16.746503829956055,18.86589813232422,19.271350860595703,20.590625762939453,21.172706604003906,21.75478744506836,22.49462890625,22.496889114379883,23.363475799560547,22.879018783569336,23.913631439208984,23.07430076599121,24.253808975219727
94,sim_pheno,0.6128042936325073,1.0122021436691284,1.196069598197937,1.6167038679122925,2.1272361278533936,2.550025701522827,3.492342710494995,3.946185827255249,5.422463417053223,5.938961982727051,8.024737358093262,8.600750923156738,11.297880172729492,11.857796669006348,14.947622299194336,15.44151782989502,18.532135009765625,18.951751708984375,21.520437240600586,22.01942253112793,23.830095291137695,24.444324493408203,25.524751663208008,26.2134952545166,26.696680068969727,27.43017578125,27.426401138305664,28.233278274536133,27.815122604370117,28.749126434326172
95,sim_pheno,1.8915804624557495,1.431125521659851,2.5104920864105225,2.2104928493499756,3.5412890911102295,3.372514486312866,5.080750465393066,5.053205490112305,7.282626152038574,7.380216598510742,10.305161476135254,10.414594650268555,14.13333511352539,14.076315879821777,18.22223663330078,18.103496551513672,22.03022003173828,22.104719161987305,25.30765724182129,25.698328018188477,27.854331970214844,28.644685745239258,29.712268829345703,30.88508415222168,30.964689254760742,32.49301528930664,31.782148361206055,33.59976577758789,32.29288101196289,34.33980178833008
96,sim_pheno,2.146472692489624,1.2192295789718628,2.645003080368042,1.970377802848816,3.5994536876678467,3.1386563777923584,5.090224266052246,4.89060115814209,7.273425102233887,7.379128456115723,10.287068367004395,10.65465259552002,14.112390518188477,14.559247016906738,18.296897888183594,18.69951057434082,22.258930206298828,22.57878875732422,25.652599334716797,25.814294815063477,28.266647338867188,28.26105308532715,30.215112686157227,29.977739334106445,31.58000946044922,31.119829177856445,32.51198196411133,31.853015899658203,33.083526611328125,32.31296920776367
97,sim_pheno,1.5019358396530151,1.1984022855758667,2.1297242641448975,1.9383963346481323,3.210225820541382,3.082631826400757,4.755556106567383,4.778141021728516,6.898571968078613,7.138299942016602,9.742626190185547,10.153006553649902,13.143295288085938,13.607634544372559,16.80445671081543,17.10658836364746,20.156002044677734,20.234172821044922,22.80579948425293,22.732576370239258,24.726472854614258,24.55516242980957,26.096345901489258,25.798540115356445,27.09197998046875,26.608470916748047,27.74783706665039,27.120288848876953,28.27248191833496,27.437543869018555
98,sim_pheno,1.530765414237976,1.2826985120773315,2.1936089992523193,2.00541090965271,3.272394895553589,3.0941827297210693,4.838035583496094,4.681525230407715,7.036525726318359,6.888513565063477,9.991382598876953,9.76286506652832,13.629150390625,13.203658103942871,17.569488525390625,16.9300594329834,21.28597068786621,20.552587509155273,24.436426162719727,23.722639083862305,26.847166061401367,26.251361846923828,28.593347549438477,28.12359046936035,29.804588317871094,29.434629440307617,30.6373233795166,30.317272186279297,31.233327865600586,30.895870208740234
99,sim_pheno,0.7054833173751831,1.2618111371994019,1.3719090223312378,1.959969401359558,2.389362096786499,3.0055463314056396,3.8539674282073975,4.522429466247559,5.8940277099609375,6.624551773071289,8.637259483337402,9.360060691833496,11.976215362548828,12.642409324645996,15.567351341247559,16.21830177307129,19.112335205078125,19.726438522338867,22.098655700683594,22.831571578979492,24.405466079711914,25.339420318603516,26.100725173950195,27.2192325592041,27.278255462646484,28.550949096679688,28.02706527709961,29.457096099853516,28.446199417114258,30.0568790435791
100,sim_pheno,1.5296000242233276,0.9337691068649292,2.19732928276062,1.5641688108444214,3.2390058040618896,2.5840766429901123,4.750568389892578,4.1759748458862305,6.8959150314331055,6.52653694152832,9.80794620513916,9.727651596069336,13.408246040344238,13.63841724395752,17.3035888671875,17.828821182250977,21.047475814819336,21.732574462890625,24.251676559448242,24.922922134399414,26.744951248168945,27.262704849243164,28.582277297973633,28.845918655395508,29.863208770751953,29.85968017578125,30.69727897644043,30.486051559448242,31.1746826171875,30.86456871032715
101,sim_pheno,0.5657833814620972,0.8679846525192261,1.097878336906433,1.43871009349823,2.064171552658081,2.349313497543335,3.506848096847534,3.7475392818450928,5.535250663757324,5.772910118103027,8.250465393066406,8.472010612487793,11.530847549438477,11.695408821105957,15.046333312988281,15.076952934265137,18.387287139892578,18.174657821655273,21.140644073486328,20.67923927307129,23.232906341552734,22.507646560668945,24.747629165649414,23.74527359008789,25.815187454223633,24.540739059448242,26.477834701538086,25.035127639770508,26.88873863220215,25.336008071899414
102,sim_pheno,0.9289292097091675,1.0088995695114136,1.543892741203308,1.6279600858688354,2.563405752182007,2.5914981365203857,4.047647476196289,4.040616989135742,6.132122039794922,6.11134147644043,8.90300178527832,8.863852500915527,12.215117454528809,12.190913200378418,15.827177047729492,15.779929161071777,19.32948875427246,19.206111907958984,22.25649070739746,22.115753173828125,24.493253707885742,24.35112953186035,26.08197021484375,25.939855575561523,27.173654556274414,27.007549285888672,27.86398696899414,27.69837188720703,28.28268051147461,28.134435653686523
103,sim_pheno,1.9779404401779175,1.69658362865448,2.5740954875946045,2.5969064235687256,3.5990912914276123,3.920300245285034,5.16219425201416,5.8007707595825195,7.420076370239258,8.348073959350586,10.505428314208984,11.584024429321289,14.401379585266113,15.375314712524414,18.640308380126953,19.41811180114746,22.63167381286621,23.318479537963867,26.095542907714844,26.734479904174805,28.765722274780273,29.48186683654785,30.73871421813965,31.543977737426758,32.107452392578125,33.01286315917969,33.02455139160156,34.0206298828125,33.58182144165039,34.694358825683594
104,sim_pheno,0.9421213865280151,0.8520592451095581,1.6141222715377808,1.440398097038269,2.6991374492645264,2.400221586227417,4.265686988830566,3.9086110591888428,6.449148178100586,6.145153045654297,9.35229778289795,9.190911293029785,12.837138175964355,12.891233444213867,16.576486587524414,16.81096076965332,20.103466033935547,20.40397071838379,23.049983978271484,23.286338806152344,25.296459197998047,25.361188888549805,26.893692016601562,26.741085052490234,27.983585357666016,27.611135482788086,28.69317054748535,28.141399383544922,29.154069900512695,28.457914352416992
105,sim_pheno,0.28475460410118103,1.0104397535324097,0.9932183027267456,1.6209667921066284,2.081491231918335,2.5634171962738037,3.5784146785736084,3.9667670726776123,5.612802505493164,5.948180198669434,8.265121459960938,8.545459747314453,11.391722679138184,11.63744068145752,14.750304222106934,14.922932624816895,17.851078033447266,18.018207550048828,20.294797897338867,20.620723724365234,22.0967960357666,22.60765266418457,23.358125686645508,24.015703201293945,24.2598876953125,24.96168327331543,24.850008010864258,25.574655532836914,25.330642700195312,25.96259117126465
106,sim_pheno,0.6711491346359253,1.539559245109558,1.327025294303894,2.288304090499878,2.377563238143921,3.3606860637664795,3.893080472946167,4.852849960327148,6.008525848388672,6.847743988037109,8.820202827453613,9.376823425292969,12.24487018585205,12.375792503356934,16.092269897460938,15.662501335144043,19.802791595458984,18.967599868774414,22.94634437561035,22.01578712463379,25.45857048034668,24.610794067382812,27.285419464111328,26.67365837097168,28.53707504272461,28.225967407226562,29.3231201171875,29.346527099609375,29.7426700592041,30.131385803222656
